outcome,horizon,tree_family,feature,feature_family,mean_absolute_shap_log1p_target,mean_signed_shap_log1p_target,n_explained,within_task_rank
daly,3,extra_trees,overall_daly_rate__lag5,overall liver-cancer burden history,0.000296005779372,-9.22974197213e-05,505,96
daly,3,extra_trees,bmi_daly_rate__current_rel_ui_width,BMI-attributable burden history,0.000295071200852,-4.33634674855e-05,505,97
daly,3,extra_trees,gbd_death_fraction__log_growth10,GBD attributable fraction history,0.000293250231125,-5.98922927766e-06,505,98
daly,3,extra_trees,sdi__mean5,sociodemographic index history,0.000292935794663,-9.6356753056e-06,505,99
daly,3,extra_trees,gbd_death_fraction__cv5,GBD attributable fraction history,0.000291482639611,-4.89629748479e-06,505,100
daly,3,extra_trees,overall_death_rate__log_growth5,overall liver-cancer burden history,0.000288975848153,6.76009513762e-05,505,101
daly,3,extra_trees,overall_death_rate__cv3,overall liver-cancer burden history,0.000286246032389,6.51148190253e-05,505,102
daly,3,extra_trees,bmi_daly_rate__cv5,BMI-attributable burden history,0.000285545178859,-5.62622686483e-05,505,103
daly,3,extra_trees,sdi__log_slope10,sociodemographic index history,0.000282927238267,-6.52420316862e-06,505,104
daly,3,extra_trees,sdi__log_growth5,sociodemographic index history,0.000282466041462,-1.60187358519e-05,505,105
daly,3,extra_trees,gbd_daly_fraction__log_growth1,GBD attributable fraction history,0.000282171281991,-2.78982250531e-06,505,106
daly,3,extra_trees,gbd_daly_fraction__log_growth10,GBD attributable fraction history,0.000281849662412,-1.19688994003e-05,505,107
daly,3,extra_trees,bmi_death_rate__cv10,BMI-attributable burden history,0.000280161939462,-5.65040989869e-05,505,108
daly,3,extra_trees,gbd_daly_fraction__std10,GBD attributable fraction history,0.000276376695947,4.41171322317e-05,505,109
daly,3,extra_trees,overall_daly_rate__delta10,overall liver-cancer burden history,0.000274533488625,8.57724084246e-05,505,110
daly,3,extra_trees,gbd_death_fraction__mean5,GBD attributable fraction history,0.000273779903832,0.000164154707046,505,111
daly,3,extra_trees,overall_death_rate__log_slope10,overall liver-cancer burden history,0.000270333019429,-4.16085018351e-05,505,112
daly,3,extra_trees,gbd_death_fraction__std5,GBD attributable fraction history,0.000266790466084,0.000115181272061,505,113
daly,3,extra_trees,gbd_daly_fraction__mean3,GBD attributable fraction history,0.000264107896145,0.000142378469545,505,114
daly,3,extra_trees,sdi__delta10,sociodemographic index history,0.000261656617737,5.31721666114e-05,505,115
daly,3,extra_trees,derived__death_fraction_definition_gap_pp,derived definition/gap features,0.000261598568384,4.73482960535e-05,505,116
daly,3,extra_trees,overall_daly_rate__delta5,overall liver-cancer burden history,0.000259077044739,2.48432337542e-05,505,117
daly,3,extra_trees,gbd_death_fraction__delta3,GBD attributable fraction history,0.000258159456343,0.000154806895725,505,118
daly,3,extra_trees,sdi__log_growth10,sociodemographic index history,0.000255568773378,7.42604199328e-06,505,119
daly,3,extra_trees,gbd_daly_fraction__log_growth3,GBD attributable fraction history,0.000253250504855,-6.11191511606e-06,505,120
daly,3,extra_trees,bmi_death_rate__cv3,BMI-attributable burden history,0.000251919522712,-2.68931962113e-05,505,121
daly,3,extra_trees,gbd_daly_fraction__delta3,GBD attributable fraction history,0.000250833604665,0.000115255726458,505,122
daly,3,extra_trees,bmi_death_rate__cv5,BMI-attributable burden history,0.000248045493256,-8.09622572068e-05,505,123
daly,3,extra_trees,gbd_death_fraction__log_growth3,GBD attributable fraction history,0.000244777719882,3.13077216727e-05,505,124
daly,3,extra_trees,gbd_death_fraction__log_growth5,GBD attributable fraction history,0.000243744649164,4.15279198557e-05,505,125
daly,3,extra_trees,bmi_daly_rate__cv3,BMI-attributable burden history,0.000240537090266,-1.33118134512e-05,505,126
daly,3,extra_trees,overall_death_rate__delta10,overall liver-cancer burden history,0.000238788265825,2.94018779838e-05,505,127
daly,3,extra_trees,gbd_daly_fraction__std5,GBD attributable fraction history,0.000238582131959,6.21345172569e-05,505,128
daly,3,extra_trees,gbd_daly_fraction__delta1,GBD attributable fraction history,0.000237479502697,0.000116760417627,505,129
daly,3,extra_trees,bmi_death_rate__current_rel_ui_width,BMI-attributable burden history,0.000235487028966,-2.48586010562e-05,505,130
daly,3,extra_trees,gbd_daly_fraction__log_growth5,GBD attributable fraction history,0.0002346583372,7.76923775399e-06,505,131
daly,3,extra_trees,gbd_daly_fraction__current_rel_ui_width,GBD attributable fraction history,0.000233913585014,0.000100371293593,505,132
daly,3,extra_trees,sdi__cv5,sociodemographic index history,0.000231481344656,2.31012772015e-06,505,133
daly,3,extra_trees,gbd_death_fraction__log_slope5,GBD attributable fraction history,0.00022945036183,7.09495061452e-05,505,134
daly,3,extra_trees,overall_death_rate__delta5,overall liver-cancer burden history,0.000229403289142,4.04340305604e-05,505,135
daly,3,extra_trees,gbd_death_fraction__cv10,GBD attributable fraction history,0.000229263740724,4.4571552113e-05,505,136
daly,3,extra_trees,gbd_death_fraction__cv3,GBD attributable fraction history,0.000227893262634,2.93318140836e-06,505,137
daly,3,extra_trees,gbd_death_fraction__current,GBD attributable fraction history,0.000224410752797,0.000159525700931,505,138
daly,3,extra_trees,gbd_death_fraction__current_rel_ui_width,GBD attributable fraction history,0.000224116089646,6.91123045083e-05,505,139
daly,3,extra_trees,gbd_daly_fraction__mean5,GBD attributable fraction history,0.000222984941283,0.000101320687412,505,140
daly,3,extra_trees,gbd_daly_fraction__cv5,GBD attributable fraction history,0.000222668966993,1.64732904695e-05,505,141
daly,3,extra_trees,overall_daly_rate__cv3,overall liver-cancer burden history,0.000222470007486,8.25194246173e-05,505,142
daly,3,extra_trees,gbd_death_fraction__std3,GBD attributable fraction history,0.00022101940407,0.000105296395944,505,143
daly,3,extra_trees,overall_daly_rate__log_slope10,overall liver-cancer burden history,0.000220838097066,2.28123974093e-05,505,144
daly,3,extra_trees,gbd_death_fraction__log_slope10,GBD attributable fraction history,0.000219612690211,2.21861455356e-05,505,145
daly,3,extra_trees,gbd_daly_fraction__cv3,GBD attributable fraction history,0.000217433418535,-7.27465478264e-06,505,146
daly,3,extra_trees,overall_daly_rate__cv5,overall liver-cancer burden history,0.000211398426534,6.33757346926e-05,505,147
daly,3,extra_trees,gbd_death_fraction__mean10,GBD attributable fraction history,0.000205053992808,9.5390998663e-05,505,148
daly,3,extra_trees,gbd_daly_fraction__log_slope10,GBD attributable fraction history,0.000204947528991,4.01606224215e-06,505,149
daly,3,extra_trees,overall_daly_rate__cv10,overall liver-cancer burden history,0.00020420247213,2.71860176509e-05,505,150
daly,3,extra_trees,sdi__log_slope5,sociodemographic index history,0.000196596359418,2.09950912401e-05,505,151
daly,3,extra_trees,gbd_death_fraction__delta1,GBD attributable fraction history,0.000194498050883,9.20527754631e-05,505,152
daly,3,extra_trees,gbd_death_fraction__log_growth1,GBD attributable fraction history,0.000194090473571,-1.19842634342e-06,505,153
daly,3,extra_trees,gbd_death_fraction__lag5,GBD attributable fraction history,0.000192740519751,9.782857756e-05,505,154
daly,3,extra_trees,overall_death_rate__std3,overall liver-cancer burden history,0.000192259524033,0.000103054748243,505,155
daly,3,extra_trees,gbd_daly_fraction__mean10,GBD attributable fraction history,0.00019167364457,0.000117618228339,505,156
daly,3,extra_trees,sdi__std10,sociodemographic index history,0.00018871008097,4.33160186708e-05,505,157
daly,3,extra_trees,overall_daly_rate__std10,overall liver-cancer burden history,0.000187124895051,5.21545732348e-05,505,158
daly,3,extra_trees,gbd_daly_fraction__std3,GBD attributable fraction history,0.000186793557691,0.000117327234722,505,159
daly,3,extra_trees,gbd_daly_fraction__log_slope5,GBD attributable fraction history,0.000185773182353,5.367613401e-05,505,160
daly,3,extra_trees,gbd_daly_fraction__lag10,GBD attributable fraction history,0.000185493740821,8.79786114969e-05,505,161
daly,3,extra_trees,gbd_daly_fraction__cv10,GBD attributable fraction history,0.000184202881079,2.01025410093e-05,505,162
daly,3,extra_trees,sdi__log_growth3,sociodemographic index history,0.000183630775777,3.9397578441e-05,505,163
daly,3,extra_trees,sdi__delta5,sociodemographic index history,0.000181481394568,1.79490227905e-05,505,164
daly,3,extra_trees,sdi__delta3,sociodemographic index history,0.000177792268242,2.63110950203e-05,505,165
daly,3,extra_trees,overall_death_rate__std10,overall liver-cancer burden history,0.000177469714243,2.31682893216e-05,505,166
daly,3,extra_trees,gbd_daly_fraction__current,GBD attributable fraction history,0.00017485599511,9.85006348767e-05,505,167
daly,3,extra_trees,sdi__cv3,sociodemographic index history,0.0001676987368,1.64301603764e-05,505,168
daly,3,extra_trees,overall_death_rate__std5,overall liver-cancer burden history,0.000167196810504,4.87348073277e-05,505,169
daly,3,extra_trees,overall_daly_rate__lag10,overall liver-cancer burden history,0.00016448797735,3.69764504508e-05,505,170
daly,3,extra_trees,sdi__std5,sociodemographic index history,0.000163703970279,2.04670451318e-05,505,171
daly,3,extra_trees,overall_daly_rate__std3,overall liver-cancer burden history,0.000156854042131,6.36464047163e-05,505,172
daly,3,extra_trees,overall_death_rate__cv5,overall liver-cancer burden history,0.000156852055565,3.35555746832e-05,505,173
daly,3,extra_trees,sdi__std3,sociodemographic index history,0.000152873138323,5.99702798186e-05,505,174
daly,3,extra_trees,overall_death_rate__cv10,overall liver-cancer burden history,0.000149336884524,-3.52302047646e-05,505,175
daly,3,extra_trees,sdi__log_growth1,sociodemographic index history,0.000145672592954,2.69917626093e-05,505,176
daly,3,extra_trees,sdi__delta1,sociodemographic index history,0.000141310673075,3.480114405e-05,505,177
daly,3,extra_trees,overall_daly_rate__std5,overall liver-cancer burden history,0.000112480410358,5.67633803628e-05,505,178
daly,3,extra_trees,sdi__current_rel_ui_width,sociodemographic index history,0,0,505,179
daly,5,extra_trees,bmi_daly_rate__current,BMI-attributable burden history,0.0293395185631,0.0100070378756,505,1
daly,5,extra_trees,bmi_death_rate__mean5,BMI-attributable burden history,0.0288777224515,0.0105722450631,505,2
daly,5,extra_trees,bmi_daly_rate__mean10,BMI-attributable burden history,0.0283497532217,0.00837370601662,505,3
daly,5,extra_trees,bmi_death_rate__mean10,BMI-attributable burden history,0.0278151644321,0.00883617346308,505,4
daly,5,extra_trees,bmi_daly_rate__mean3,BMI-attributable burden history,0.0276781715599,0.00972923681446,505,5
daly,5,extra_trees,bmi_death_rate__mean3,BMI-attributable burden history,0.027565675995,0.0103170494671,505,6
daly,5,extra_trees,bmi_daly_rate__mean5,BMI-attributable burden history,0.0267546700973,0.0098243424085,505,7
daly,5,extra_trees,bmi_death_rate__lag1,BMI-attributable burden history,0.0266651773927,0.0103879777569,505,8
daly,5,extra_trees,bmi_death_rate__current,BMI-attributable burden history,0.0262471381558,0.0100219620117,505,9
daly,5,extra_trees,bmi_death_rate__lag5,BMI-attributable burden history,0.0241076794109,0.00816738546484,505,10
daly,5,extra_trees,bmi_daly_rate__lag3,BMI-attributable burden history,0.0237411099146,0.00827352764953,505,11
daly,5,extra_trees,bmi_daly_rate__lag5,BMI-attributable burden history,0.0236851129603,0.00780940642162,505,12
daly,5,extra_trees,bmi_daly_rate__lag1,BMI-attributable burden history,0.0230401282432,0.0083857626475,505,13
daly,5,extra_trees,bmi_death_rate__lag3,BMI-attributable burden history,0.0208308723489,0.00784888391409,505,14
daly,5,extra_trees,bmi_daly_rate__lag10,BMI-attributable burden history,0.0204399280697,0.00454677844051,505,15
daly,5,extra_trees,bmi_death_rate__lag10,BMI-attributable burden history,0.0150056902647,0.00405118284696,505,16
daly,5,extra_trees,overall_death_rate__current,overall liver-cancer burden history,0.0132729432116,0.00279298197442,505,17
daly,5,extra_trees,overall_death_rate__mean3,overall liver-cancer burden history,0.0115291704149,0.00282312309247,505,18
daly,5,extra_trees,overall_daly_rate__current,overall liver-cancer burden history,0.00898963366915,-9.27457756452e-05,505,19
daly,5,extra_trees,overall_death_rate__lag1,overall liver-cancer burden history,0.00884213722999,-7.95663841487e-05,505,20
daly,5,extra_trees,gbd_daly_fraction__mean10,GBD attributable fraction history,0.0083467643395,0.00371079463202,505,21
daly,5,extra_trees,gbd_daly_fraction__current,GBD attributable fraction history,0.00819879251702,0.00270420603784,505,22
daly,5,extra_trees,overall_death_rate__mean10,overall liver-cancer burden history,0.00819864962882,0.000446035633019,505,23
daly,5,extra_trees,gbd_death_fraction__lag1,GBD attributable fraction history,0.00816403086817,0.00295544513619,505,24
daly,5,extra_trees,gbd_death_fraction__current,GBD attributable fraction history,0.00808875450792,0.00330196019169,505,25
daly,5,extra_trees,gbd_daly_fraction__lag1,GBD attributable fraction history,0.00789647855561,0.00320794243481,505,26
daly,5,extra_trees,bmi_daly_rate__std10,BMI-attributable burden history,0.00771632208292,0.00173316958364,505,27
daly,5,extra_trees,overall_daly_rate__mean5,overall liver-cancer burden history,0.00753219658708,7.84762091853e-05,505,28
daly,5,extra_trees,overall_death_rate__mean5,overall liver-cancer burden history,0.007522589351,0.000774375693263,505,29
daly,5,extra_trees,overall_daly_rate__mean3,overall liver-cancer burden history,0.00739158127791,0.000581522916869,505,30
daly,5,extra_trees,bmi_death_rate__std10,BMI-attributable burden history,0.00735099718119,0.00189428312504,505,31
daly,5,extra_trees,overall_death_rate__lag10,overall liver-cancer burden history,0.00732746072224,-0.000184491381302,505,32
daly,5,extra_trees,overall_death_rate__lag5,overall liver-cancer burden history,0.00721031856718,0.000874961276869,505,33
daly,5,extra_trees,gbd_death_fraction__lag5,GBD attributable fraction history,0.00704958255599,0.00297623162687,505,34
daly,5,extra_trees,overall_death_rate__lag3,overall liver-cancer burden history,0.00704447710863,-9.28398345702e-05,505,35
daly,5,extra_trees,gbd_daly_fraction__lag5,GBD attributable fraction history,0.00683355140149,0.00334714873586,505,36
daly,5,extra_trees,derived__current_death_rate_gap,derived definition/gap features,0.00674688519481,0.00132826527081,505,37
daly,5,extra_trees,gbd_death_fraction__mean3,GBD attributable fraction history,0.00668381663338,0.00240115864231,505,38
daly,5,extra_trees,gbd_daly_fraction__mean3,GBD attributable fraction history,0.0066726974912,0.00285311628306,505,39
daly,5,extra_trees,gbd_death_fraction__mean5,GBD attributable fraction history,0.00662039260529,0.00248006128215,505,40
daly,5,extra_trees,gbd_death_fraction__lag3,GBD attributable fraction history,0.00630580987829,0.00331710234915,505,41
daly,5,extra_trees,gbd_daly_fraction__mean5,GBD attributable fraction history,0.00630097936438,0.00213943786831,505,42
daly,5,extra_trees,overall_daly_rate__lag3,overall liver-cancer burden history,0.00615890564371,0.00043632023824,505,43
daly,5,extra_trees,overall_daly_rate__lag1,overall liver-cancer burden history,0.00610880831942,0.00080106812301,505,44
daly,5,extra_trees,gbd_death_fraction__mean10,GBD attributable fraction history,0.00590682126916,0.00286605157107,505,45
daly,5,extra_trees,gbd_daly_fraction__lag10,GBD attributable fraction history,0.00586550216831,0.00269480062751,505,46
daly,5,extra_trees,gbd_daly_fraction__lag3,GBD attributable fraction history,0.00568222319973,0.00234592938079,505,47
daly,5,extra_trees,derived__current_daly_rate_gap,derived definition/gap features,0.00561386321814,0.000390824926363,505,48
daly,5,extra_trees,bmi_daly_rate__delta10,BMI-attributable burden history,0.00496991374675,0.000422180621284,505,49
daly,5,extra_trees,overall_daly_rate__lag5,overall liver-cancer burden history,0.00481209934183,-0.000678655330038,505,50
daly,5,extra_trees,bmi_death_rate__delta10,BMI-attributable burden history,0.00443555469497,0.000827025999885,505,51
daly,5,extra_trees,overall_daly_rate__mean10,overall liver-cancer burden history,0.00433795386763,-0.000586499835298,505,52
daly,5,extra_trees,gbd_death_fraction__lag10,GBD attributable fraction history,0.00420688897724,0.00176471638693,505,53
daly,5,extra_trees,overall_daly_rate__lag10,overall liver-cancer burden history,0.00396609022564,-0.000495422516688,505,54
daly,5,extra_trees,bmi_daly_rate__std5,BMI-attributable burden history,0.0031968518072,0.000114396249581,505,55
daly,5,extra_trees,bmi_death_rate__std5,BMI-attributable burden history,0.00298932651867,0.000514239255108,505,56
daly,5,extra_trees,gbd_daly_fraction__current_rel_ui_width,GBD attributable fraction history,0.00286946854679,0.00131333327515,505,57
daly,5,extra_trees,bmi_daly_rate__delta5,BMI-attributable burden history,0.00283699877299,0.000112668530681,505,58
daly,5,extra_trees,bmi_death_rate__delta5,BMI-attributable burden history,0.0027297558092,0.000332573452016,505,59
daly,5,extra_trees,bmi_death_rate__std3,BMI-attributable burden history,0.00270897903846,0.000213563482214,505,60
daly,5,extra_trees,bmi_daly_rate__std3,BMI-attributable burden history,0.00235563339018,3.72987047749e-05,505,61
daly,5,extra_trees,bmi_death_rate__delta3,BMI-attributable burden history,0.00223293970714,7.11449940426e-05,505,62
daly,5,extra_trees,bmi_daly_rate__delta3,BMI-attributable burden history,0.00222239348434,5.74632262182e-05,505,63
daly,5,extra_trees,gbd_death_fraction__delta10,GBD attributable fraction history,0.0019667191126,0.000696257608365,505,64
daly,5,extra_trees,gbd_death_fraction__current_rel_ui_width,GBD attributable fraction history,0.00173420484656,0.000896022741964,505,65
daly,5,extra_trees,gbd_death_fraction__delta5,GBD attributable fraction history,0.00161230442289,0.000504073681191,505,66
daly,5,extra_trees,gbd_daly_fraction__std10,GBD attributable fraction history,0.00158907748716,0.000466630667728,505,67
daly,5,extra_trees,gbd_death_fraction__std10,GBD attributable fraction history,0.00149796653976,0.000535740789856,505,68
daly,5,extra_trees,gbd_daly_fraction__delta10,GBD attributable fraction history,0.00141256589593,0.00046355968674,505,69
daly,5,extra_trees,gbd_daly_fraction__std5,GBD attributable fraction history,0.00140095601322,0.000439109236184,505,70
daly,5,extra_trees,overall_death_rate__current_rel_ui_width,overall liver-cancer burden history,0.00129327411133,-0.000264073984982,505,71
daly,5,extra_trees,overall_daly_rate__current_rel_ui_width,overall liver-cancer burden history,0.00129169566276,-0.000204254103437,505,72
daly,5,extra_trees,bmi_daly_rate__delta1,BMI-attributable burden history,0.00123734326113,-5.21434699614e-05,505,73
daly,5,extra_trees,gbd_daly_fraction__delta3,GBD attributable fraction history,0.00115044688718,0.000489683092405,505,74
daly,5,extra_trees,gbd_death_fraction__std5,GBD attributable fraction history,0.00113453773221,0.000350912859105,505,75
daly,5,extra_trees,gbd_death_fraction__delta3,GBD attributable fraction history,0.0011007671832,0.000292710435784,505,76
daly,5,extra_trees,bmi_daly_rate__log_growth5,BMI-attributable burden history,0.000946102637176,0.000145922946633,505,77
daly,5,extra_trees,bmi_death_rate__delta1,BMI-attributable burden history,0.000934359678711,6.87340769256e-05,505,78
daly,5,extra_trees,gbd_daly_fraction__delta5,GBD attributable fraction history,0.000900514631321,0.000271774120629,505,79
daly,5,extra_trees,overall_death_rate__std10,overall liver-cancer burden history,0.000893489140703,-9.73773840843e-05,505,80
daly,5,extra_trees,overall_daly_rate__log_growth5,overall liver-cancer burden history,0.000878364268114,0.000236461236198,505,81
daly,5,extra_trees,overall_daly_rate__delta5,overall liver-cancer burden history,0.000878160062774,1.53781704359e-06,505,82
daly,5,extra_trees,bmi_daly_rate__log_growth3,BMI-attributable burden history,0.000876494690748,7.61745662681e-05,505,83
daly,5,extra_trees,bmi_death_rate__log_growth5,BMI-attributable burden history,0.000857696057269,0.000164254738439,505,84
daly,5,extra_trees,sdi__lag1,sociodemographic index history,0.000827178835718,-0.000298226524328,505,85
daly,5,extra_trees,bmi_daly_rate__log_slope5,BMI-attributable burden history,0.000815451349742,5.33095106937e-05,505,86
daly,5,extra_trees,bmi_daly_rate__log_growth10,BMI-attributable burden history,0.000809143554114,0.000244938517343,505,87
daly,5,extra_trees,sdi__mean10,sociodemographic index history,0.000808123643869,-0.000336882291137,505,88
daly,5,extra_trees,gbd_death_fraction__std3,GBD attributable fraction history,0.000807229943801,0.000227366648858,505,89
daly,5,extra_trees,sdi__mean5,sociodemographic index history,0.000801541947015,-0.000213964198455,505,90
daly,5,extra_trees,overall_daly_rate__log_growth10,overall liver-cancer burden history,0.000792626238869,0.000177039178759,505,91
daly,5,extra_trees,overall_daly_rate__std10,overall liver-cancer burden history,0.000786376813857,-0.000149762153435,505,92
daly,5,extra_trees,sdi__lag10,sociodemographic index history,0.00078405453261,-0.000280674193459,505,93
daly,5,extra_trees,sdi__lag5,sociodemographic index history,0.000769595086548,-0.000143522402825,505,94
daly,5,extra_trees,gbd_daly_fraction__std3,GBD attributable fraction history,0.000756896491696,0.000152152368017,505,95
daly,5,extra_trees,bmi_death_rate__log_growth10,BMI-attributable burden history,0.000745661929546,0.000202689566669,505,96
daly,5,extra_trees,overall_daly_rate__delta10,overall liver-cancer burden history,0.000731854548668,9.01616339101e-05,505,97
daly,5,extra_trees,bmi_daly_rate__log_slope10,BMI-attributable burden history,0.000727930885737,0.000152747990513,505,98
daly,5,extra_trees,overall_death_rate__log_growth10,overall liver-cancer burden history,0.000715883016228,0.000125224483578,505,99
daly,5,extra_trees,overall_death_rate__log_growth5,overall liver-cancer burden history,0.000710582601014,6.09308579401e-05,505,100
daly,5,extra_trees,gbd_daly_fraction__delta1,GBD attributable fraction history,0.000702185449312,0.000242239031382,505,101
daly,5,extra_trees,sdi__mean3,sociodemographic index history,0.000694436212795,3.20299053293e-05,505,102
daly,5,extra_trees,bmi_death_rate__log_slope5,BMI-attributable burden history,0.000693253329978,0.000202292175263,505,103
daly,5,extra_trees,overall_death_rate__std5,overall liver-cancer burden history,0.000685892884293,-8.99017131867e-05,505,104
daly,5,extra_trees,sdi__current,sociodemographic index history,0.000679628072469,-7.55619029201e-05,505,105
daly,5,extra_trees,overall_daly_rate__log_slope10,overall liver-cancer burden history,0.000671407959465,0.000124242076031,505,106
daly,5,extra_trees,bmi_death_rate__log_growth3,BMI-attributable burden history,0.000664782787699,0.000132376174422,505,107
daly,5,extra_trees,sdi__lag3,sociodemographic index history,0.000645694102647,-4.2257586387e-05,505,108
daly,5,extra_trees,gbd_death_fraction__delta1,GBD attributable fraction history,0.000630408236007,0.000233169261295,505,109
daly,5,extra_trees,overall_death_rate__delta10,overall liver-cancer burden history,0.000627786464694,8.78503080941e-05,505,110
daly,5,extra_trees,bmi_death_rate__log_slope10,BMI-attributable burden history,0.000614989378464,0.000167570524676,505,111
daly,5,extra_trees,overall_death_rate__log_slope10,overall liver-cancer burden history,0.000614120872528,0.000165943791733,505,112
daly,5,extra_trees,overall_daly_rate__log_slope5,overall liver-cancer burden history,0.000605764458472,5.14931357664e-05,505,113
daly,5,extra_trees,bmi_death_rate__log_growth1,BMI-attributable burden history,0.000597614078826,7.61681587362e-05,505,114
daly,5,extra_trees,overall_death_rate__log_growth3,overall liver-cancer burden history,0.000590694319278,5.06987968186e-05,505,115
daly,5,extra_trees,overall_death_rate__delta5,overall liver-cancer burden history,0.000590509867817,-1.30360797987e-05,505,116
daly,5,extra_trees,bmi_daly_rate__log_growth1,BMI-attributable burden history,0.000590307365117,4.75103996151e-05,505,117
daly,5,extra_trees,overall_daly_rate__log_growth3,overall liver-cancer burden history,0.000580936436247,0.000115493551897,505,118
daly,5,extra_trees,gbd_death_fraction__cv3,GBD attributable fraction history,0.000567331142029,0.000106734442338,505,119
daly,5,extra_trees,derived__daly_fraction_definition_gap_pp,derived definition/gap features,0.000547612394701,0.000111923138905,505,120
daly,5,extra_trees,overall_death_rate__delta3,overall liver-cancer burden history,0.000518620078283,-3.85491504474e-05,505,121
daly,5,extra_trees,overall_daly_rate__delta3,overall liver-cancer burden history,0.000506979546368,6.68833805869e-06,505,122
daly,5,extra_trees,derived__death_fraction_definition_gap_pp,derived definition/gap features,0.000502539734353,7.27269320312e-05,505,123
daly,5,extra_trees,overall_death_rate__log_slope5,overall liver-cancer burden history,0.000499183827104,3.525402521e-05,505,124
daly,5,extra_trees,overall_daly_rate__delta1,overall liver-cancer burden history,0.000497171941152,-1.06889775426e-05,505,125
daly,5,extra_trees,gbd_daly_fraction__cv5,GBD attributable fraction history,0.000484271149687,0.000234271137699,505,126
daly,5,extra_trees,gbd_death_fraction__log_growth10,GBD attributable fraction history,0.000480446592265,-3.51418778903e-05,505,127
daly,5,extra_trees,overall_daly_rate__log_growth1,overall liver-cancer burden history,0.000475189002154,7.76722643081e-05,505,128
daly,5,extra_trees,gbd_daly_fraction__log_growth3,GBD attributable fraction history,0.000471973304447,0.000275551443632,505,129
daly,5,extra_trees,gbd_daly_fraction__log_growth1,GBD attributable fraction history,0.000470223686367,0.000252900309095,505,130
daly,5,extra_trees,overall_death_rate__log_growth1,overall liver-cancer burden history,0.000468827172203,4.21251983412e-05,505,131
daly,5,extra_trees,overall_death_rate__delta1,overall liver-cancer burden history,0.000464534339168,-4.86406223371e-05,505,132
daly,5,extra_trees,gbd_death_fraction__cv5,GBD attributable fraction history,0.000458519909778,0.00025879199081,505,133
daly,5,extra_trees,bmi_death_rate__current_rel_ui_width,BMI-attributable burden history,0.000452678924924,8.6578821779e-07,505,134
daly,5,extra_trees,gbd_death_fraction__cv10,GBD attributable fraction history,0.00043770498216,6.01364118993e-05,505,135
daly,5,extra_trees,gbd_daly_fraction__cv10,GBD attributable fraction history,0.000417072821374,8.34430905398e-05,505,136
daly,5,extra_trees,bmi_daly_rate__current_rel_ui_width,BMI-attributable burden history,0.00039831556768,-4.08827641769e-05,505,137
daly,5,extra_trees,overall_daly_rate__cv10,overall liver-cancer burden history,0.000397418286267,5.66789085906e-05,505,138
daly,5,extra_trees,gbd_death_fraction__log_growth5,GBD attributable fraction history,0.000394574158775,0.000195367837179,505,139
daly,5,extra_trees,gbd_daly_fraction__log_slope10,GBD attributable fraction history,0.000387449671374,1.3992500697e-06,505,140
daly,5,extra_trees,gbd_daly_fraction__log_growth10,GBD attributable fraction history,0.000375395173488,1.6034818616e-05,505,141
daly,5,extra_trees,gbd_death_fraction__log_growth3,GBD attributable fraction history,0.000365390365487,0.000117606290639,505,142
daly,5,extra_trees,sdi__cv10,sociodemographic index history,0.000365155257424,-3.67385990552e-05,505,143
daly,5,extra_trees,gbd_daly_fraction__log_slope5,GBD attributable fraction history,0.000361031321952,0.000124540799479,505,144
daly,5,extra_trees,gbd_daly_fraction__log_growth5,GBD attributable fraction history,0.000359137166519,0.000121247098104,505,145
daly,5,extra_trees,bmi_daly_rate__cv10,BMI-attributable burden history,0.000349576944407,4.96990840852e-05,505,146
daly,5,extra_trees,overall_death_rate__cv10,overall liver-cancer burden history,0.000346002114991,4.78379583222e-05,505,147
daly,5,extra_trees,sdi__log_growth10,sociodemographic index history,0.000342594828322,-5.08256659698e-05,505,148
daly,5,extra_trees,overall_daly_rate__std5,overall liver-cancer burden history,0.000338185668691,-2.84904894806e-05,505,149
daly,5,extra_trees,gbd_death_fraction__log_slope10,GBD attributable fraction history,0.000337969365216,1.96378640758e-05,505,150
daly,5,extra_trees,gbd_death_fraction__log_growth1,GBD attributable fraction history,0.000337688496432,0.000202650740928,505,151
daly,5,extra_trees,sdi__cv5,sociodemographic index history,0.000334496364812,1.72070963139e-05,505,152
daly,5,extra_trees,bmi_death_rate__cv10,BMI-attributable burden history,0.000320165434374,-3.02062562892e-05,505,153
daly,5,extra_trees,gbd_death_fraction__log_slope5,GBD attributable fraction history,0.000318801362903,1.87170630906e-05,505,154
daly,5,extra_trees,overall_daly_rate__cv3,overall liver-cancer burden history,0.000297880939737,8.20695115048e-05,505,155
daly,5,extra_trees,overall_daly_rate__cv5,overall liver-cancer burden history,0.000292335390884,9.97779904764e-05,505,156
daly,5,extra_trees,overall_death_rate__cv3,overall liver-cancer burden history,0.000285931727647,0.000107703848784,505,157
daly,5,extra_trees,sdi__delta1,sociodemographic index history,0.00028402672887,-3.33724300387e-05,505,158
daly,5,extra_trees,sdi__log_slope10,sociodemographic index history,0.000282761875904,2.55474450999e-05,505,159
daly,5,extra_trees,sdi__log_slope5,sociodemographic index history,0.000282040459658,4.67320740537e-05,505,160
daly,5,extra_trees,sdi__std3,sociodemographic index history,0.000267766361288,3.10111448387e-05,505,161
daly,5,extra_trees,sdi__cv3,sociodemographic index history,0.000260302568296,3.09028116189e-07,505,162
